# #        time             lat              lon           depth             mag       index3Dgrid   index2Dgrid
301	0.245671	32.652350	-115.779690	2.865000	2.000000	705572	23519
302	0.245879	32.622030	-115.745940	2.146000	3.200000	689072	22969
303	0.246678	32.132080	-115.203750	12.358000	3.700000	366222	12207
304	0.246678	32.221670	-115.332330	19.160000	3.100000	425389	14179
305	0.247187	32.626920	-115.746220	1.288000	3.500000	689071	22969
306	0.247662	32.254170	-115.194830	5.430000	3.800000	449765	14992
307	0.249467	32.397830	-115.502800	8.823000	2.600000	544748	18158
308	0.251493	32.592170	-115.733670	6.340000	2.300000	666636	22221
309	0.252419	32.488670	-115.554170	5.500000	2.000000	603725	20124
310	0.252488	32.667860	-115.720740	6.191000	3.000000	716676	23889
311	0.253067	32.465610	-115.560060	10.390000	2.600000	586060	19535
312	0.253622	32.578080	-115.730620	6.298000	2.500000	660966	22032
313	0.254733	32.619020	-115.747790	9.591000	2.300000	683499	22783
314	0.256493	32.487180	-115.581460	10.385000	3.100000	603640	20121
315	0.259120	32.530360	-115.642600	7.865000	2.400000	632557	21085
316	0.262465	32.718500	-115.817740	8.526000	2.000000	743258	24775
317	0.265706	32.321000	-115.361330	8.760000	2.800000	491288	16376
318	0.266875	32.650170	-115.742170	3.890000	2.100000	705663	23522
319	0.267349	32.505670	-115.628330	3.670000	2.400000	615183	20506
320	0.267800	32.503710	-115.592670	9.870000	2.700000	615279	20509
321	0.270173	32.212000	-115.312330	14.960000	3.400000	419444	13981
322	0.271111	32.649900	-115.725250	9.679000	2.000000	705729	23524
323	0.272141	32.240830	-115.408500	2.830000	3.000000	437132	14571
324	0.273507	32.646440	-115.723690	7.206000	2.600000	700207	23340
325	0.275023	32.609670	-115.739330	3.780000	3.500000	677883	22596
326	0.275983	32.797470	-116.039280	11.458000	2.500000	788861	26295
327	0.276574	32.622500	-115.761330	3.420000	2.000000	689013	22967
328	0.276689	32.615670	-115.765970	4.696000	2.900000	683434	22781
329	0.278298	32.501170	-115.588330	2.950000	2.800000	609482	20316
330	0.278310	32.695170	-115.812670	10.970000	2.200000	732640	24421
331	0.278599	32.214000	-115.389170	13.790000	3.200000	419203	13973
332	0.278726	32.388000	-115.526500	10.470000	3.100000	538720	17957
333	0.282905	32.685220	-115.833050	4.579000	3.400000	727204	24240
334	0.283125	32.666670	-115.741670	8.670000	2.500000	716618	23887
335	0.283356	32.596500	-115.739330	7.830000	3.400000	672247	22408
336	0.284780	32.501450	-115.598170	11.009000	3.300000	609461	20315
337	0.285706	32.369500	-115.423330	5.650000	2.900000	527105	17570
338	0.286956	32.638100	-115.763310	3.296000	2.500000	700083	23336
339	0.287916	32.647280	-115.728520	4.975000	2.400000	705694	23523
340	0.288252	32.547350	-115.632830	10.923000	2.600000	638350	21278
341	0.288854	32.555710	-115.629830	11.162000	2.400000	644141	21471
342	0.289525	31.922000	-114.837330	0.170000	3.200000	235680	7856
343	0.289675	32.611780	-115.761400	4.854000	2.600000	683434	22781
344	0.290544	32.664040	-115.780420	4.558000	2.400000	711064	23702
345	0.291064	32.323500	-115.414170	9.270000	3.300000	497139	16571
346	0.292314	32.648410	-115.763730	3.782000	4.000000	705603	23520
347	0.293078	32.238170	-115.388330	10.290000	3.600000	437200	14573
348	0.294039	32.583170	-115.666500	10.510000	2.200000	661150	22038
349	0.294618	32.649380	-115.716360	8.744000	2.500000	705758	23525
350	0.294722	32.190330	-115.265830	-0.330000	3.100000	407580	13586
351	0.295451	32.708270	-115.772230	7.886000	2.600000	738067	24602
352	0.296111	32.429500	-115.814500	5.780000	2.400000	561665	18722
353	0.296886	32.700120	-115.789500	8.915000	2.000000	732698	24423
354	0.299050	32.470600	-115.560920	10.555000	3.000000	591940	19731
355	0.299479	32.392330	-115.583330	4.940000	2.800000	538564	17952
356	0.300937	32.636000	-115.791330	4.680000	2.200000	694504	23150
357	0.302164	32.256000	-115.333830	17.550000	3.400000	449357	14978
358	0.304606	32.521930	-115.603190	9.562000	2.700000	626889	20896
359	0.306423	32.601100	-115.709560	4.771000	2.400000	672334	22411
360	0.306632	32.655930	-115.776580	2.720000	2.100000	711062	23702
361	0.307372	32.717430	-115.856440	3.725000	3.400000	743133	24771
362	0.308472	32.658550	-115.777670	6.922000	2.300000	711066	23702
363	0.308877	32.301930	-115.384250	9.342000	2.800000	479229	15974
364	0.309398	32.718050	-115.855870	3.518000	2.500000	743133	24771
365	0.312013	32.112330	-115.082330	16.000000	2.800000	354795	11826
366	0.312025	32.616000	-115.719500	5.730000	2.200000	683555	22785
367	0.312257	32.664000	-115.779500	4.080000	2.600000	711064	23702
368	0.312546	32.150140	-115.225120	10.779000	3.100000	378010	12600
369	0.312928	32.353500	-115.414830	7.330000	3.000000	515137	17171
370	0.313391	32.485000	-115.625170	6.320000	2.200000	603516	20117
371	0.314907	32.583000	-115.641830	2.670000	2.200000	661232	22041
372	0.316875	32.655610	-115.785450	8.027000	4.200000	711038	23701
373	0.317766	31.999830	-115.590500	10.020000	3.100000	283840	9461
374	0.318460	32.985560	-115.916690	10.410000	2.300000	882460	29415
375	0.318819	32.204270	-115.331390	8.349000	3.200000	413378	13779
376	0.319294	32.499330	-115.602830	23.930000	2.500000	609443	20314
377	0.319675	32.148220	-115.240290	3.036000	3.200000	377943	12598
378	0.321145	32.680540	-115.801040	10.156000	2.600000	721900	24063
379	0.322719	32.717690	-115.817460	8.373000	2.600000	743258	24775
380	0.323449	32.637450	-115.731160	7.399000	2.400000	694657	23155
381	0.323912	32.637940	-115.731260	7.527000	3.100000	700177	23339
382	0.324942	32.627830	-115.739330	7.540000	2.200000	689077	22969
383	0.324988	32.237570	-115.304580	11.002000	3.600000	437441	14581
384	0.326863	32.666570	-115.784480	5.338000	2.700000	716495	23883
385	0.326921	32.608350	-115.756040	5.483000	3.400000	677855	22595
386	0.330914	32.674140	-115.806330	9.762000	2.600000	721869	24062
387	0.333252	32.650630	-115.742070	9.887000	2.600000	705669	23522
388	0.333472	32.617630	-115.765650	4.877000	2.600000	683434	22781
389	0.333865	32.628240	-115.732690	2.852000	2.400000	689102	22970
390	0.334259	32.127750	-115.151200	13.138000	3.300000	366373	12212
391	0.335682	32.361170	-115.382830	9.100000	2.800000	521229	17374
392	0.336643	32.642590	-115.734890	2.009000	2.700000	700172	23339
393	0.337951	32.717630	-115.855810	3.468000	2.100000	743133	24771
394	0.338194	32.714220	-115.856960	3.855000	2.000000	743133	24771
395	0.338425	32.607230	-115.754620	5.846000	2.600000	677855	22595
396	0.339178	32.713800	-115.801130	9.913000	2.200000	743319	24777
397	0.339375	32.317830	-115.428000	6.690000	3.000000	491106	16370
398	0.339629	32.682660	-115.835660	8.519000	3.500000	727178	24239
399	0.343969	32.644880	-115.775030	8.597000	2.200000	700058	23335
400	0.344525	32.192690	-115.225860	9.042000	2.700000	407709	13590
401	0.345601	32.538170	-115.801500	9.020000	2.200000	632139	21071
402	0.346192	32.480300	-115.594600	7.256000	3.200000	597727	19924
403	0.346354	32.172000	-115.274000	13.710000	3.400000	395683	13189
404	0.348449	32.444380	-115.555710	10.272000	3.000000	574300	19143
405	0.348761	32.257440	-115.333910	11.845000	2.800000	449351	14978
